k_dropped,true_ft,pred_ft,below_ft,error_ft,error_cm,image_id,camera
2,1.0,1.009629293281103,1.0,0.009629293281103068,0.29350085920802155,C-W-0010-L.21-M1745-1.2024-08-05-11-57.NH88X,C-W-0010-L.21-M1745-1
1,0.0,0.01066766681963894,1.0,0.01066766681963894,0.3251504846625949,C-W-0010-L.21-M1745-1.2024-08-06-11-59.NH88X,C-W-0010-L.21-M1745-1
1,0.0,-0.024452919266567032,1.0,-0.024452919266567032,-0.7453249792449631,C-W-0010-L.21-M1745-1.2024-08-07-11-58.NH88X,C-W-0010-L.21-M1745-1
2,0.0,-0.016376614560617432,2.0,-0.016376614560617432,-0.49915921180761935,C-W-0010-L.21-M1745-1.2024-08-07-11-58.NH88X,C-W-0010-L.21-M1745-1
2,1.0,1.0053409751392173,1.0,0.005340975139217274,0.16279292224334252,C-W-0010-L.21-M1745-1.2024-08-07-11-58.NH88X,C-W-0010-L.21-M1745-1
3,0.0,0.028016552837938632,3.0,0.028016552837938632,0.8539445305003696,C-W-0010-L.21-M1745-1.2024-08-07-11-58.NH88X,C-W-0010-L.21-M1745-1
3,1.0,1.0317654975414574,2.0,0.03176549754145741,0.9682123650636218,C-W-0010-L.21-M1745-1.2024-08-07-11-58.NH88X,C-W-0010-L.21-M1745-1
3,2.0,2.0147905508845687,1.0,0.01479055088456871,0.45081599096165426,C-W-0010-L.21-M1745-1.2024-08-07-11-58.NH88X,C-W-0010-L.21-M1745-1
1,0.0,-0.29011053848715634,1.0,-0.29011053848715634,-8.842569213088526,C-W-0010-L.21-M1745-1.2024-08-08-11-59.NH88X,C-W-0010-L.21-M1745-1
2,0.0,-0.1378439722403494,2.0,-0.1378439722403494,-4.20148427388585,C-W-0010-L.21-M1745-1.2024-08-08-11-59.NH88X,C-W-0010-L.21-M1745-1
2,1.0,1.1440342454061225,1.0,0.14403424540612253,4.390163799978615,C-W-0010-L.21-M1745-1.2024-08-08-11-59.NH88X,C-W-0010-L.21-M1745-1
3,0.0,-0.3205652491053404,3.0,-0.3205652491053404,-9.770828792730775,C-W-0010-L.21-M1745-1.2024-08-08-11-59.NH88X,C-W-0010-L.21-M1745-1
3,1.0,1.031007447837319,2.0,0.031007447837319013,0.9451070100814836,C-W-0010-L.21-M1745-1.2024-08-08-11-59.NH88X,C-W-0010-L.21-M1745-1
3,2.0,1.895374163065605,1.0,-0.10462583693439509,-3.188995509760362,C-W-0010-L.21-M1745-1.2024-08-08-11-59.NH88X,C-W-0010-L.21-M1745-1
1,0.0,-0.008637914225578141,1.0,-0.008637914225578141,-0.26328362559562174,C-W-0010-L.21-M1745-1.2024-08-09-08-28.NH88X,C-W-0010-L.21-M1745-1
2,0.0,-0.7435925164929009,2.0,-0.7435925164929009,-22.66469990270362,C-W-0010-L.21-M1745-1.2024-08-09-08-28.NH88X,C-W-0010-L.21-M1745-1
2,1.0,0.6182686853446563,1.0,-0.3817313146553437,-11.635170470694877,C-W-0010-L.21-M1745-1.2024-08-09-08-28.NH88X,C-W-0010-L.21-M1745-1
1,0.0,0.006041466422377699,1.0,0.006041466422377699,0.1841438965540723,C-W-0015-L.23-M1619-5_M1619-8.2024-07-02-11-32.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
2,0.0,-0.024070684892597588,2.0,-0.024070684892597588,-0.7336744755263745,C-W-0015-L.23-M1619-5_M1619-8.2024-07-02-11-32.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
2,1.0,0.979893954144718,1.0,-0.020106045855281973,-0.6128322776689945,C-W-0015-L.23-M1619-5_M1619-8.2024-07-02-11-32.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
3,0.0,-0.09200225234610304,3.0,-0.09200225234610304,-2.804228651509221,C-W-0015-L.23-M1619-5_M1619-8.2024-07-02-11-32.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
3,1.0,0.9392063139348841,2.0,-0.060793686065115926,-1.8529915512647335,C-W-0015-L.23-M1619-5_M1619-8.2024-07-02-11-32.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
3,2.0,1.9777029950204683,1.0,-0.022297004979531687,-0.6796127117761258,C-W-0015-L.23-M1619-5_M1619-8.2024-07-02-11-32.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
1,0.0,0.22036916889850958,1.0,0.22036916889850958,6.716852268026572,C-W-0015-L.23-M1619-5_M1619-8.2024-07-04-11-32.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
1,0.0,0.45494051455738,1.0,0.45494051455738,13.866586883708942,C-W-0015-L.23-M1619-5_M1619-8.2024-07-07-11-32.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
1,0.0,-0.26109133061097695,1.0,-0.26109133061097695,-7.958063757022577,C-W-0015-L.23-M1619-5_M1619-8.2024-07-10-11-38.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
2,0.0,-0.5175451436091636,2.0,-0.5175451436091636,-15.774775977207307,C-W-0015-L.23-M1619-5_M1619-8.2024-07-10-11-38.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
2,1.0,0.8804122276997762,1.0,-0.11958777230022377,-3.6450352997108206,C-W-0015-L.23-M1619-5_M1619-8.2024-07-10-11-38.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
1,0.0,0.37575793967357657,1.0,0.37575793967357657,11.453102001250613,C-W-0015-L.23-M1619-5_M1619-8.2024-07-28-11-31.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
2,0.0,1.0050835617581309,2.0,1.0050835617581309,30.63494696238783,C-W-0015-L.23-M1619-5_M1619-8.2024-07-28-11-31.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
2,1.0,1.5230420786204053,1.0,0.5230420786204053,15.942322556349954,C-W-0015-L.23-M1619-5_M1619-8.2024-07-28-11-31.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
3,0.0,1.182914063748403,3.0,1.182914063748403,36.05522066305132,C-W-0015-L.23-M1619-5_M1619-8.2024-07-28-11-31.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
3,1.0,1.649984677632633,2.0,0.649984677632633,19.811532974242656,C-W-0015-L.23-M1619-5_M1619-8.2024-07-28-11-31.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
3,2.0,2.0945647284274966,1.0,0.09456472842749664,2.8823329224700975,C-W-0015-L.23-M1619-5_M1619-8.2024-07-28-11-31.NGFY5,C-W-0015-L.23-M1619-5_M1619-8
1,0.0,-0.012376619589216575,1.0,-0.012376619589216575,-0.3772393650793212,C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.07789085079727202,2.0,-0.07789085079727202,-2.3741131323008515,C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.951645846025528,1.0,-0.04835415397447196,-1.4738346131419053,C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-1.6580269715920437,3.0,-1.6580269715920437,-50.53666209412549,C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.00684329237182975,2.0,-0.9931567076281702,-30.271416448506628,C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.4244615956928235,1.0,-0.5755384043071765,-17.54241056328274,C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.015889016107803872,1.0,-0.015889016107803872,-0.48429721096586203,C-W-0015-R.23-M1619-5_M1619-8.2024-07-02-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.05619391816762051,2.0,-0.05619391816762051,-1.7127906257490733,C-W-0015-R.23-M1619-5_M1619-8.2024-07-02-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.9327568148950003,1.0,-0.06724318510499971,-2.0495722820003914,C-W-0015-R.23-M1619-5_M1619-8.2024-07-02-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.06619821739083842,3.0,-0.06619821739083842,-2.017721666072755,C-W-0015-R.23-M1619-5_M1619-8.2024-07-02-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.9248157239838145,2.0,-0.07518427601618549,-2.291616732973334,C-W-0015-R.23-M1619-5_M1619-8.2024-07-02-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.987740668899525,1.0,-0.012259331100475057,-0.37366441194247974,C-W-0015-R.23-M1619-5_M1619-8.2024-07-02-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.03921699176115911,1.0,-0.03921699176115911,-1.1953339088801296,C-W-0015-R.23-M1619-5_M1619-8.2024-07-03-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.05467045106674543,2.0,-0.05467045106674543,-1.6663553485144007,C-W-0015-R.23-M1619-5_M1619-8.2024-07-03-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.9777293768490497,1.0,-0.022270623150950297,-0.678808593640965,C-W-0015-R.23-M1619-5_M1619-8.2024-07-03-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.113511317253758,3.0,-0.113511317253758,-3.459824949894544,C-W-0015-R.23-M1619-5_M1619-8.2024-07-03-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.9330455062739214,2.0,-0.06695449372607865,-2.0407729687708773,C-W-0015-R.23-M1619-5_M1619-8.2024-07-03-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.9405309378466904,1.0,-0.059469062153309604,-1.8126170144328768,C-W-0015-R.23-M1619-5_M1619-8.2024-07-03-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.07067536530044184,1.0,-0.07067536530044184,-2.1541851343574674,C-W-0015-R.23-M1619-5_M1619-8.2024-07-04-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.039041931747913636,2.0,-0.039041931747913636,-1.1899980796764076,C-W-0015-R.23-M1619-5_M1619-8.2024-07-04-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,1.0528075879050207,1.0,0.052807587905020714,1.6095752793450313,C-W-0015-R.23-M1619-5_M1619-8.2024-07-04-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.06044014524386496,3.0,-0.06044014524386496,-1.842215627033004,C-W-0015-R.23-M1619-5_M1619-8.2024-07-04-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.0362656839146254,2.0,0.03626568391462537,1.1053780457177813,C-W-0015-R.23-M1619-5_M1619-8.2024-07-04-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.9736773051179277,1.0,-0.026322694882072284,-0.8023157400055633,C-W-0015-R.23-M1619-5_M1619-8.2024-07-04-11-31.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,0.010253200894462036,1.0,0.010253200894462036,0.31251756326320285,C-W-0015-R.23-M1619-5_M1619-8.2024-07-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,0.012508057611122897,2.0,0.012508057611122897,0.3812455959870259,C-W-0015-R.23-M1619-5_M1619-8.2024-07-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,1.0015165031936553,1.0,0.0015165031936552609,0.04622301734261235,C-W-0015-R.23-M1619-5_M1619-8.2024-07-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,0.02525952522194394,3.0,0.02525952522194394,0.7699103287648513,C-W-0015-R.23-M1619-5_M1619-8.2024-07-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.0092113769039106,2.0,0.009211376903910606,0.28076276803119526,C-W-0015-R.23-M1619-5_M1619-8.2024-07-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,2.0042909866749543,1.0,0.004290986674954311,0.1307892738526074,C-W-0015-R.23-M1619-5_M1619-8.2024-07-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,0.006601164082258645,1.0,0.006601164082258645,0.2012034812272435,C-W-0015-R.23-M1619-5_M1619-8.2024-07-06-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,0.0065865004534757885,2.0,0.0065865004534757885,0.20075653382194203,C-W-0015-R.23-M1619-5_M1619-8.2024-07-06-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.9999914576995134,1.0,-8.542300486635845e-06,-0.00026036931883266056,C-W-0015-R.23-M1619-5_M1619-8.2024-07-06-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,0.01688914522602516,3.0,0.01688914522602516,0.5147811464892469,C-W-0015-R.23-M1619-5_M1619-8.2024-07-06-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.0061983704687107,2.0,0.0061983704687107455,0.18892633188630353,C-W-0015-R.23-M1619-5_M1619-8.2024-07-06-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,2.0034616315938076,1.0,0.0034616315938076347,0.10551053097925671,C-W-0015-R.23-M1619-5_M1619-8.2024-07-06-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.011579819287716136,1.0,-0.011579819287716136,-0.35295289188958784,C-W-0015-R.23-M1619-5_M1619-8.2024-07-07-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.0067731484246822665,2.0,-0.0067731484246822665,-0.2064455639843155,C-W-0015-R.23-M1619-5_M1619-8.2024-07-07-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,1.0042890176837915,1.0,0.0042890176837915295,0.13072925900196583,C-W-0015-R.23-M1619-5_M1619-8.2024-07-07-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,0.0032355093307864227,3.0,0.0032355093307864227,0.09861832440237016,C-W-0015-R.23-M1619-5_M1619-8.2024-07-07-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.010941712793605,2.0,0.010941712793604896,0.33350340594907724,C-W-0015-R.23-M1619-5_M1619-8.2024-07-07-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,2.0052225903460172,1.0,0.005222590346017242,0.15918455374660553,C-W-0015-R.23-M1619-5_M1619-8.2024-07-07-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.029066477224282322,1.0,-0.029066477224282322,-0.8859462257961251,C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.043704813935447895,2.0,-0.043704813935447895,-1.3321227287524517,C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.975504121096105,1.0,-0.02449587890389504,-0.7466343889907209,C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.05602935624186232,3.0,-0.05602935624186232,-1.7077747782519634,C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.9657971335731582,2.0,-0.03420286642684178,-1.0425033686901375,C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.9848283962254167,1.0,-0.015171603774583264,-0.4624304830492979,C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,0.04846545135115466,1.0,0.04846545135115466,1.477226957183194,C-W-0015-R.23-M1619-5_M1619-8.2024-07-09-11-37.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,0.15842960741579507,2.0,0.15842960741579507,4.8289344340334335,C-W-0015-R.23-M1619-5_M1619-8.2024-07-09-11-37.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,1.1398490669624821,1.0,0.13984906696248212,4.262599561016455,C-W-0015-R.23-M1619-5_M1619-8.2024-07-09-11-37.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,0.016907549219114484,3.0,0.016907549219114484,0.5153421001986095,C-W-0015-R.23-M1619-5_M1619-8.2024-07-09-11-37.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.036533683208224,2.0,0.03653368320822392,1.1135466641866651,C-W-0015-R.23-M1619-5_M1619-8.2024-07-09-11-37.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.8802919567272465,1.0,-0.11970804327275353,-3.6487011589535276,C-W-0015-R.23-M1619-5_M1619-8.2024-07-09-11-37.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,0.1358681752187206,1.0,0.1358681752187206,4.141261980666604,C-W-0015-R.23-M1619-5_M1619-8.2024-07-10-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,0.13824958263001574,2.0,0.13824958263001574,4.21384727856288,C-W-0015-R.23-M1619-5_M1619-8.2024-07-10-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,1.0025249043702678,1.0,0.0025249043702677554,0.07695908520576118,C-W-0015-R.23-M1619-5_M1619-8.2024-07-10-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,0.1454787252454814,3.0,0.1454787252454814,4.434191545482273,C-W-0015-R.23-M1619-5_M1619-8.2024-07-10-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.0077684843443728,2.0,0.007768484344372828,0.2367834028164838,C-W-0015-R.23-M1619-5_M1619-8.2024-07-10-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,2.004695418475694,1.0,0.004695418475693991,0.14311635513915286,C-W-0015-R.23-M1619-5_M1619-8.2024-07-10-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.017825896277345453,1.0,-0.017825896277345453,-0.5433333185334894,C-W-0015-R.23-M1619-5_M1619-8.2024-07-11-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.02792905470661085,2.0,-0.02792905470661085,-0.8512775874574988,C-W-0015-R.23-M1619-5_M1619-8.2024-07-11-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.983019537328777,1.0,-0.016980462671222996,-0.517564502218877,C-W-0015-R.23-M1619-5_M1619-8.2024-07-11-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.03667463578931569,3.0,-0.03667463578931569,-1.1178428988583424,C-W-0015-R.23-M1619-5_M1619-8.2024-07-11-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.976119475017407,2.0,-0.023880524982592966,-0.7278784014694336,C-W-0015-R.23-M1619-5_M1619-8.2024-07-11-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.9891811471602476,1.0,-0.010818852839752369,-0.3297586345556522,C-W-0015-R.23-M1619-5_M1619-8.2024-07-11-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,0.060221634403418454,1.0,0.060221634403418454,1.8355554166161945,C-W-0015-R.23-M1619-5_M1619-8.2024-07-12-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,0.06946379806443216,2.0,0.06946379806443216,2.1172565650038924,C-W-0015-R.23-M1619-5_M1619-8.2024-07-12-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,1.0148203620625738,1.0,0.014820362062573755,0.4517246356672481,C-W-0015-R.23-M1619-5_M1619-8.2024-07-12-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,0.08823204416590183,3.0,0.08823204416590183,2.689312706176688,C-W-0015-R.23-M1619-5_M1619-8.2024-07-12-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.0296240287832308,2.0,0.029624028783230782,0.9029403973128742,C-W-0015-R.23-M1619-5_M1619-8.2024-07-12-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,2.021790340595802,1.0,0.021790340595801982,0.6641695813600444,C-W-0015-R.23-M1619-5_M1619-8.2024-07-12-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.04296567068922621,1.0,-0.04296567068922621,-1.309593642607615,C-W-0015-R.23-M1619-5_M1619-8.2024-07-13-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.3568754653659095,2.0,-0.3568754653659095,-10.877564184352922,C-W-0015-R.23-M1619-5_M1619-8.2024-07-13-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.599148546398326,1.0,-0.40085145360167396,-12.217952305779022,C-W-0015-R.23-M1619-5_M1619-8.2024-07-13-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.38376877018281963,3.0,-0.38376877018281963,-11.697272115172343,C-W-0015-R.23-M1619-5_M1619-8.2024-07-13-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.5783845233639265,2.0,-0.42161547663607346,-12.85083972786752,C-W-0015-R.23-M1619-5_M1619-8.2024-07-13-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.9773043540737354,1.0,-0.022695645926264607,-0.6917632878325453,C-W-0015-R.23-M1619-5_M1619-8.2024-07-13-11-39.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.09566988290835307,1.0,-0.09566988290835307,-2.9160180310466015,C-W-0015-R.23-M1619-5_M1619-8.2024-07-14-11-40.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.02534927972516984,2.0,-0.02534927972516984,-0.7726460460231768,C-W-0015-R.23-M1619-5_M1619-8.2024-07-14-11-40.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,1.0853878879765058,1.0,0.08538788797650576,2.6026228255238957,C-W-0015-R.23-M1619-5_M1619-8.2024-07-14-11-40.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.008035708535832613,3.0,-0.008035708535832613,-0.24492839617217807,C-W-0015-R.23-M1619-5_M1619-8.2024-07-14-11-40.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.09765645062249,2.0,0.09765645062248995,2.976568614973494,C-W-0015-R.23-M1619-5_M1619-8.2024-07-14-11-40.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,2.014207333630527,1.0,0.014207333630527064,0.43303952905846493,C-W-0015-R.23-M1619-5_M1619-8.2024-07-14-11-40.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.01197066236005788,1.0,-0.01197066236005788,-0.36486578873456416,C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.019547378556933698,2.0,-0.019547378556933698,-0.5958040984153391,C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.9923783822157394,1.0,-0.007621617784260626,-0.23230691006426388,C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.030458128208087507,3.0,-0.030458128208087507,-0.9283637477825072,C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.9848413643871448,2.0,-0.015158635612855242,-0.4620352134798278,C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.9932609740146499,1.0,-0.006739025985350144,-0.2054055120334724,C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.31614272179106206,1.0,-0.31614272179106206,-9.636030160191572,C-W-0015-R.23-M1619-5_M1619-8.2024-07-16-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.265812570258285,2.0,-0.265812570258285,-8.101967141472526,C-W-0015-R.23-M1619-5_M1619-8.2024-07-16-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,1.0625599289066783,1.0,0.06255992890667827,1.906826633075554,C-W-0015-R.23-M1619-5_M1619-8.2024-07-16-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.34358745549041336,3.0,-0.34358745549041336,-10.4725456433478,C-W-0015-R.23-M1619-5_M1619-8.2024-07-16-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,1.0092134163193403,2.0,0.00921341631934025,0.28082492941349085,C-W-0015-R.23-M1619-5_M1619-8.2024-07-16-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,1.9333182482719289,1.0,-0.06668175172807111,-2.0324597926716077,C-W-0015-R.23-M1619-5_M1619-8.2024-07-16-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.07720595797151769,1.0,-0.07720595797151769,-2.3532375989718592,C-W-0015-R.23-M1619-5_M1619-8.2024-07-17-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.12296685968380351,2.0,-0.12296685968380351,-3.748029883162331,C-W-0015-R.23-M1619-5_M1619-8.2024-07-17-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.9245142318779604,1.0,-0.07548576812203955,-2.3008062123597655,C-W-0015-R.23-M1619-5_M1619-8.2024-07-17-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.05167324702488427,3.0,-0.05167324702488427,-1.5750005693184725,C-W-0015-R.23-M1619-5_M1619-8.2024-07-17-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.9804961939736673,2.0,-0.019503806026332726,-0.5944760076826215,C-W-0015-R.23-M1619-5_M1619-8.2024-07-17-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,2.0,2.087426021207342,1.0,0.08742602120734189,2.664745126399781,C-W-0015-R.23-M1619-5_M1619-8.2024-07-17-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8
1,0.0,-0.03541727675485372,1.0,-0.03541727675485372,-1.0795185954879414,C-W-0015-R.23-M1619-5_M1619-8.2024-07-18-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,0.0,-0.07662950281150983,2.0,-0.07662950281150983,-2.33566724569482,C-W-0015-R.23-M1619-5_M1619-8.2024-07-18-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
2,1.0,0.9498181181773092,1.0,-0.05018188182269079,-1.5295437579556153,C-W-0015-R.23-M1619-5_M1619-8.2024-07-18-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,0.0,-0.022052440180265746,3.0,-0.022052440180265746,-0.6721583766945,C-W-0015-R.23-M1619-5_M1619-8.2024-07-18-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
3,1.0,0.9897583934665614,2.0,-0.01024160653343864,-0.3121641671392098,C-W-0015-R.23-M1619-5_M1619-8.2024-07-18-11-35.NH88L,C-W-0015-R.23-M1619-5_M1619-8
